primary_key,match_key,date,time_of_day,name_team_A,name_team_B,gametime,score_team_A,score_team_B,odd_win_team_A,odd_draw,odd_win_team_B,prob_win_team_A,prob_draw,prob_win_team_B
VfL_1899_Osnabrück_versus_Eintr._Braunschweig_time_2024-04-20 14:27:27,VfL_1899_Osnabrück_versus_Eintr._Braunschweig,2024-04-20,14:27:27,VfL 1899 Osnabrück,Eintr. Braunschweig,66',0,3,150.0,50.0,1.0,0.006493533333333333,0.0194806,0.97403
Erzgebirge_Aue_versus_SpVgg_Unterhaching_time_2024-04-20 14:27:27,Erzgebirge_Aue_versus_SpVgg_Unterhaching,2024-04-20,14:27:27,Erzgebirge Aue,SpVgg Unterhaching,27',0,0,1.95,3.1,3.8,0.4668102564102564,0.29363870967741934,0.23954736842105265
Hallescher_FC_versus_SC_Verl_time_2024-04-20 14:27:27,Hallescher_FC_versus_SC_Verl,2024-04-20,14:27:27,Hallescher FC,SC Verl,27',0,0,2.2,3.0,3.4,0.4201,0.30807333333333337,0.2718294117647059
VfB_Lübeck_versus_Borussia_Dortmund_II_time_2024-04-20 14:27:27,VfB_Lübeck_versus_Borussia_Dortmund_II,2024-04-20,14:27:27,VfB Lübeck,Borussia Dortmund II,27',0,2,16.0,8.5,1.1,0.057379374999999996,0.10800823529411764,0.8346090909090907
RC_Celta_de_Vigo_versus_UD_Las_Palmas_time_2024-04-20 14:27:27,RC_Celta_de_Vigo_versus_UD_Las_Palmas,2024-04-20,14:27:27,RC Celta de Vigo,UD Las Palmas,27',0,1,3.0,3.4,2.2,0.30807333333333337,0.2718294117647059,0.4201
1860_München_versus_1._FC_Saarbrücken_time_2024-04-20 14:27:27,1860_München_versus_1._FC_Saarbrücken,2024-04-20,14:27:27,1860 München,1. FC Saarbrücken,25',0,1,10.0,5.0,1.27,0.091962,0.183924,0.7241102362204724
Dynamo_Dresden_versus_FC_Viktoria_Köln_time_2024-04-20 14:27:27,Dynamo_Dresden_versus_FC_Viktoria_Köln,2024-04-20,14:27:27,Dynamo Dresden,FC Viktoria Köln,25',0,0,1.35,4.7,8.0,0.6868222222222221,0.1972787234042553,0.11590125
Sudeva_Delhi_FC_versus_FC_Bengaluru_United_time_2024-04-20 14:27:27,Sudeva_Delhi_FC_versus_FC_Bengaluru_United,2024-04-20,14:27:27,Sudeva Delhi FC,FC Bengaluru United,90'+7,1,0,1.05,7.5,45.0,0.8595999999999999,0.12034399999999999,0.020057333333333333
Phrae_United_versus_Ayutthaya_United_time_2024-04-20 14:27:27,Phrae_United_versus_Ayutthaya_United,2024-04-20,14:27:27,Phrae United,Ayutthaya United,90'+4,0,1,200.0,12.0,1.02,0.00467845,0.07797416666666666,0.917343137254902
Bandirmaspor_versus_Tuzlaspor_time_2024-04-20 14:27:27,Bandirmaspor_versus_Tuzlaspor,2024-04-20,14:27:27,Bandirmaspor,Tuzlaspor,88',1,1,5.5,1.3,7.0,0.16621090909090908,0.7031999999999999,0.13059428571428572
Ethio_Electric_SC_versus_Oromia_Police_Fc_time_2024-04-20 14:27:27,Ethio_Electric_SC_versus_Oromia_Police_Fc,2024-04-20,14:27:27,Ethio Electric SC,Oromia Police Fc,75',1,0,1.05,8.0,35.0,0.8611428571428571,0.113025,0.025834285714285716
Skövde_AIK_versus_Trelleborgs_FF_time_2024-04-20 14:27:27,Skövde_AIK_versus_Trelleborgs_FF,2024-04-20,14:27:27,Skövde AIK,Trelleborgs FF,71',1,0,1.27,4.0,14.0,0.7101181102362205,0.2254625,0.06441785714285715
FC_Rosengaard_1917_versus_Onsala_BK_time_2024-04-20 14:27:27,FC_Rosengaard_1917_versus_Onsala_BK,2024-04-20,14:27:27,FC Rosengaard 1917,Onsala BK,69',1,1,2.3,2.0,6.0,0.39473478260869566,0.453945,0.151315
Pattaya_United_FC_versus_Chanthaburi_time_2024-04-20 14:27:27,Pattaya_United_FC_versus_Chanthaburi,2024-04-20,14:27:27,Pattaya United FC,Chanthaburi,69',1,1,2.4,2.0,5.5,0.37930833333333336,0.45517,0.16551636363636366
Roea_(F)_versus_Vålerenga_(F)_time_2024-04-20 14:27:27,Roea_(F)_versus_Vålerenga_(F),2024-04-20,14:27:27,Roea (F),Vålerenga (F),69',0,2,70.0,22.0,1.0,0.01348042857142857,0.04289227272727272,0.94363
Istanbulspor_AS_versus_Fatih_Karagümrük_time_2024-04-20 14:27:41,Istanbulspor_AS_versus_Fatih_Karagümrük,2024-04-20,14:27:41,Istanbulspor AS,Fatih Karagümrük,84',0,0,12.0,1.55,2.9,0.07764083333333334,0.6010903225806452,0.32127241379310345
1._FC_Kaiserslautern_versus_SV_Wehen_Wies._time_2024-04-20 14:27:41,1._FC_Kaiserslautern_versus_SV_Wehen_Wies.,2024-04-20,14:27:41,1. FC Kaiserslautern,SV Wehen Wies.,69',1,0,1.27,4.3,15.0,0.7246299212598425,0.2140186046511628,0.061352
Fortuna_Düsseldorf_versus_Greuther_Fürth_time_2024-04-20 14:27:41,Fortuna_Düsseldorf_versus_Greuther_Fürth,2024-04-20,14:27:41,Fortuna Düsseldorf,Greuther Fürth,68',0,0,2.4,1.95,6.0,0.38011666666666666,0.46783589743589743,0.15204666666666666
VfL_1899_Osnabrück_versus_Eintr._Braunschweig_time_2024-04-20 14:27:41,VfL_1899_Osnabrück_versus_Eintr._Braunschweig,2024-04-20,14:27:41,VfL 1899 Osnabrück,Eintr. Braunschweig,66',0,3,150.0,50.0,1.0,0.006493533333333333,0.0194806,0.97403
Erzgebirge_Aue_versus_SpVgg_Unterhaching_time_2024-04-20 14:27:41,Erzgebirge_Aue_versus_SpVgg_Unterhaching,2024-04-20,14:27:41,Erzgebirge Aue,SpVgg Unterhaching,27',0,0,1.95,3.1,3.8,0.4668102564102564,0.29363870967741934,0.23954736842105265
Hallescher_FC_versus_SC_Verl_time_2024-04-20 14:27:41,Hallescher_FC_versus_SC_Verl,2024-04-20,14:27:41,Hallescher FC,SC Verl,27',0,0,2.2,3.0,3.4,0.4201,0.30807333333333337,0.2718294117647059
VfB_Lübeck_versus_Borussia_Dortmund_II_time_2024-04-20 14:27:41,VfB_Lübeck_versus_Borussia_Dortmund_II,2024-04-20,14:27:41,VfB Lübeck,Borussia Dortmund II,27',0,2,16.0,8.5,1.1,0.057379374999999996,0.10800823529411764,0.8346090909090907
RC_Celta_de_Vigo_versus_UD_Las_Palmas_time_2024-04-20 14:27:41,RC_Celta_de_Vigo_versus_UD_Las_Palmas,2024-04-20,14:27:41,RC Celta de Vigo,UD Las Palmas,27',0,1,3.0,3.4,2.2,0.30807333333333337,0.2718294117647059,0.4201
1860_München_versus_1._FC_Saarbrücken_time_2024-04-20 14:27:41,1860_München_versus_1._FC_Saarbrücken,2024-04-20,14:27:41,1860 München,1. FC Saarbrücken,25',0,1,10.0,5.0,1.27,0.091962,0.183924,0.7241102362204724
Dynamo_Dresden_versus_FC_Viktoria_Köln_time_2024-04-20 14:27:41,Dynamo_Dresden_versus_FC_Viktoria_Köln,2024-04-20,14:27:41,Dynamo Dresden,FC Viktoria Köln,25',0,0,1.35,4.7,8.0,0.6868222222222221,0.1972787234042553,0.11590125
Sudeva_Delhi_FC_versus_FC_Bengaluru_United_time_2024-04-20 14:27:41,Sudeva_Delhi_FC_versus_FC_Bengaluru_United,2024-04-20,14:27:41,Sudeva Delhi FC,FC Bengaluru United,90'+7,1,0,1.05,7.5,45.0,0.8595999999999999,0.12034399999999999,0.020057333333333333
Phrae_United_versus_Ayutthaya_United_time_2024-04-20 14:27:41,Phrae_United_versus_Ayutthaya_United,2024-04-20,14:27:41,Phrae United,Ayutthaya United,90'+5,0,1,200.0,12.0,1.02,0.00467845,0.07797416666666666,0.917343137254902
Bandirmaspor_versus_Tuzlaspor_time_2024-04-20 14:27:41,Bandirmaspor_versus_Tuzlaspor,2024-04-20,14:27:41,Bandirmaspor,Tuzlaspor,88',1,1,5.5,1.3,7.0,0.16621090909090908,0.7031999999999999,0.13059428571428572
Ethio_Electric_SC_versus_Oromia_Police_Fc_time_2024-04-20 14:27:41,Ethio_Electric_SC_versus_Oromia_Police_Fc,2024-04-20,14:27:41,Ethio Electric SC,Oromia Police Fc,75',1,0,1.05,8.0,35.0,0.8611428571428571,0.113025,0.025834285714285716
Skövde_AIK_versus_Trelleborgs_FF_time_2024-04-20 14:27:41,Skövde_AIK_versus_Trelleborgs_FF,2024-04-20,14:27:41,Skövde AIK,Trelleborgs FF,71',1,0,1.27,4.0,14.0,0.7101181102362205,0.2254625,0.06441785714285715
FC_Rosengaard_1917_versus_Onsala_BK_time_2024-04-20 14:27:41,FC_Rosengaard_1917_versus_Onsala_BK,2024-04-20,14:27:41,FC Rosengaard 1917,Onsala BK,70',1,1,2.4,1.95,6.0,0.38011666666666666,0.46783589743589743,0.15204666666666666
Pattaya_United_FC_versus_Chanthaburi_time_2024-04-20 14:27:41,Pattaya_United_FC_versus_Chanthaburi,2024-04-20,14:27:41,Pattaya United FC,Chanthaburi,69',1,1,2.4,2.0,5.5,0.37930833333333336,0.45517,0.16551636363636366
Roea_(F)_versus_Vålerenga_(F)_time_2024-04-20 14:27:41,Roea_(F)_versus_Vålerenga_(F),2024-04-20,14:27:41,Roea (F),Vålerenga (F),69',0,2,70.0,22.0,1.0,0.01348042857142857,0.04289227272727272,0.94363
Istanbulspor_AS_versus_Fatih_Karagümrük_time_2024-04-20 14:28:08,Istanbulspor_AS_versus_Fatih_Karagümrük,2024-04-20,14:28:08,Istanbulspor AS,Fatih Karagümrük,85',1,0,1.4,3.4,13.0,0.6581285714285715,0.27099411764705883,0.07087538461538462
1._FC_Kaiserslautern_versus_SV_Wehen_Wies._time_2024-04-20 14:28:08,1._FC_Kaiserslautern_versus_SV_Wehen_Wies.,2024-04-20,14:28:08,1. FC Kaiserslautern,SV Wehen Wies.,70',1,0,1.27,4.3,15.0,0.7246299212598425,0.2140186046511628,0.061352
Fortuna_Düsseldorf_versus_Greuther_Fürth_time_2024-04-20 14:28:08,Fortuna_Düsseldorf_versus_Greuther_Fürth,2024-04-20,14:28:08,Fortuna Düsseldorf,Greuther Fürth,69',1,0,1.18,5.2,25.0,0.7848559322033899,0.17810192307692307,0.0370452
VfL_1899_Osnabrück_versus_Eintr._Braunschweig_time_2024-04-20 14:28:08,VfL_1899_Osnabrück_versus_Eintr._Braunschweig,2024-04-20,14:28:08,VfL 1899 Osnabrück,Eintr. Braunschweig,67',0,3,200.0,50.0,1.0,0.00487805,0.0195122,0.97561
Erzgebirge_Aue_versus_SpVgg_Unterhaching_time_2024-04-20 14:28:08,Erzgebirge_Aue_versus_SpVgg_Unterhaching,2024-04-20,14:28:08,Erzgebirge Aue,SpVgg Unterhaching,28',0,0,1.95,3.1,3.8,0.4668102564102564,0.29363870967741934,0.23954736842105265
Hallescher_FC_versus_SC_Verl_time_2024-04-20 14:28:08,Hallescher_FC_versus_SC_Verl,2024-04-20,14:28:08,Hallescher FC,SC Verl,28',0,0,2.2,3.0,3.4,0.4201,0.30807333333333337,0.2718294117647059
VfB_Lübeck_versus_Borussia_Dortmund_II_time_2024-04-20 14:28:08,VfB_Lübeck_versus_Borussia_Dortmund_II,2024-04-20,14:28:08,VfB Lübeck,Borussia Dortmund II,28',0,2,16.0,8.5,1.1,0.057379374999999996,0.10800823529411764,0.8346090909090907
RC_Celta_de_Vigo_versus_UD_Las_Palmas_time_2024-04-20 14:28:08,RC_Celta_de_Vigo_versus_UD_Las_Palmas,2024-04-20,14:28:08,RC Celta de Vigo,UD Las Palmas,27',0,1,3.0,3.4,2.2,0.30807333333333337,0.2718294117647059,0.4201
1860_München_versus_1._FC_Saarbrücken_time_2024-04-20 14:28:08,1860_München_versus_1._FC_Saarbrücken,2024-04-20,14:28:08,1860 München,1. FC Saarbrücken,25',0,1,10.0,5.0,1.27,0.091962,0.183924,0.7241102362204724
Dynamo_Dresden_versus_FC_Viktoria_Köln_time_2024-04-20 14:28:08,Dynamo_Dresden_versus_FC_Viktoria_Köln,2024-04-20,14:28:08,Dynamo Dresden,FC Viktoria Köln,25',0,0,1.35,4.7,8.0,0.6868222222222221,0.1972787234042553,0.11590125
Sudeva_Delhi_FC_versus_FC_Bengaluru_United_time_2024-04-20 14:28:08,Sudeva_Delhi_FC_versus_FC_Bengaluru_United,2024-04-20,14:28:08,Sudeva Delhi FC,FC Bengaluru United,90'+8,1,0,1.05,7.5,45.0,0.8595999999999999,0.12034399999999999,0.020057333333333333
Phrae_United_versus_Ayutthaya_United_time_2024-04-20 14:28:08,Phrae_United_versus_Ayutthaya_United,2024-04-20,14:28:08,Phrae United,Ayutthaya United,90'+5,0,1,400.0,13.0,1.01,0.0023375,0.07192307692307692,0.9257425742574258
Bandirmaspor_versus_Tuzlaspor_time_2024-04-20 14:28:08,Bandirmaspor_versus_Tuzlaspor,2024-04-20,14:28:08,Bandirmaspor,Tuzlaspor,89',1,1,5.5,1.27,8.0,0.1661618181818182,0.7195984251968504,0.11423625
Ethio_Electric_SC_versus_Oromia_Police_Fc_time_2024-04-20 14:28:08,Ethio_Electric_SC_versus_Oromia_Police_Fc,2024-04-20,14:28:08,Ethio Electric SC,Oromia Police Fc,75',1,0,1.05,8.0,35.0,0.8611428571428571,0.113025,0.025834285714285716
Skövde_AIK_versus_Trelleborgs_FF_time_2024-04-20 14:28:08,Skövde_AIK_versus_Trelleborgs_FF,2024-04-20,14:28:08,Skövde AIK,Trelleborgs FF,72',1,0,1.27,4.0,14.0,0.7101181102362205,0.2254625,0.06441785714285715
FC_Rosengaard_1917_versus_Onsala_BK_time_2024-04-20 14:28:08,FC_Rosengaard_1917_versus_Onsala_BK,2024-04-20,14:28:08,FC Rosengaard 1917,Onsala BK,70',1,1,2.4,1.95,6.0,0.38011666666666666,0.46783589743589743,0.15204666666666666
Pattaya_United_FC_versus_Chanthaburi_time_2024-04-20 14:28:08,Pattaya_United_FC_versus_Chanthaburi,2024-04-20,14:28:08,Pattaya United FC,Chanthaburi,70',1,1,2.4,2.0,5.5,0.37930833333333336,0.45517,0.16551636363636366
Roea_(F)_versus_Vålerenga_(F)_time_2024-04-20 14:28:08,Roea_(F)_versus_Vålerenga_(F),2024-04-20,14:28:08,Roea (F),Vålerenga (F),69',0,2,70.0,22.0,1.0,0.01348042857142857,0.04289227272727272,0.94363
Istanbulspor_AS_versus_Fatih_Karagümrük_time_2024-04-20 14:28:22,Istanbulspor_AS_versus_Fatih_Karagümrük,2024-04-20,14:28:22,Istanbulspor AS,Fatih Karagümrük,85',1,0,1.4,3.4,13.0,0.6581285714285715,0.27099411764705883,0.07087538461538462
1._FC_Kaiserslautern_versus_SV_Wehen_Wies._time_2024-04-20 14:28:22,1._FC_Kaiserslautern_versus_SV_Wehen_Wies.,2024-04-20,14:28:22,1. FC Kaiserslautern,SV Wehen Wies.,70',1,0,1.27,4.3,15.0,0.7246299212598425,0.2140186046511628,0.061352
Fortuna_Düsseldorf_versus_Greuther_Fürth_time_2024-04-20 14:28:22,Fortuna_Düsseldorf_versus_Greuther_Fürth,2024-04-20,14:28:22,Fortuna Düsseldorf,Greuther Fürth,69',1,0,1.18,5.5,18.0,0.781186440677966,0.1676,0.05121111111111111
VfL_1899_Osnabrück_versus_Eintr._Braunschweig_time_2024-04-20 14:28:22,VfL_1899_Osnabrück_versus_Eintr._Braunschweig,2024-04-20,14:28:22,VfL 1899 Osnabrück,Eintr. Braunschweig,67',0,3,200.0,50.0,1.0,0.00487805,0.0195122,0.97561
Erzgebirge_Aue_versus_SpVgg_Unterhaching_time_2024-04-20 14:28:22,Erzgebirge_Aue_versus_SpVgg_Unterhaching,2024-04-20,14:28:22,Erzgebirge Aue,SpVgg Unterhaching,28',0,0,1.95,3.1,3.8,0.4668102564102564,0.29363870967741934,0.23954736842105265
Hallescher_FC_versus_SC_Verl_time_2024-04-20 14:28:22,Hallescher_FC_versus_SC_Verl,2024-04-20,14:28:22,Hallescher FC,SC Verl,28',0,0,2.2,3.0,3.4,0.4201,0.30807333333333337,0.2718294117647059
VfB_Lübeck_versus_Borussia_Dortmund_II_time_2024-04-20 14:28:22,VfB_Lübeck_versus_Borussia_Dortmund_II,2024-04-20,14:28:22,VfB Lübeck,Borussia Dortmund II,28',0,2,16.0,8.5,1.1,0.057379374999999996,0.10800823529411764,0.8346090909090907
RC_Celta_de_Vigo_versus_UD_Las_Palmas_time_2024-04-20 14:28:22,RC_Celta_de_Vigo_versus_UD_Las_Palmas,2024-04-20,14:28:22,RC Celta de Vigo,UD Las Palmas,27',0,1,3.0,3.4,2.2,0.30807333333333337,0.2718294117647059,0.4201
1860_München_versus_1._FC_Saarbrücken_time_2024-04-20 14:28:22,1860_München_versus_1._FC_Saarbrücken,2024-04-20,14:28:22,1860 München,1. FC Saarbrücken,26',0,1,10.0,5.0,1.27,0.091962,0.183924,0.7241102362204724
Dynamo_Dresden_versus_FC_Viktoria_Köln_time_2024-04-20 14:28:22,Dynamo_Dresden_versus_FC_Viktoria_Köln,2024-04-20,14:28:22,Dynamo Dresden,FC Viktoria Köln,26',0,0,1.35,4.7,8.0,0.6868222222222221,0.1972787234042553,0.11590125
Sudeva_Delhi_FC_versus_FC_Bengaluru_United_time_2024-04-20 14:28:22,Sudeva_Delhi_FC_versus_FC_Bengaluru_United,2024-04-20,14:28:22,Sudeva Delhi FC,FC Bengaluru United,90'+8,1,0,1.05,7.5,45.0,0.8595999999999999,0.12034399999999999,0.020057333333333333
Phrae_United_versus_Ayutthaya_United_time_2024-04-20 14:28:22,Phrae_United_versus_Ayutthaya_United,2024-04-20,14:28:22,Phrae United,Ayutthaya United,90'+5,0,1,400.0,18.0,1.01,0.00238515,0.05300333333333333,0.9446138613861387
Bandirmaspor_versus_Tuzlaspor_time_2024-04-20 14:28:22,Bandirmaspor_versus_Tuzlaspor,2024-04-20,14:28:22,Bandirmaspor,Tuzlaspor,89',1,1,5.5,1.25,8.5,0.1653690909090909,0.7276239999999999,0.1070035294117647
Ethio_Electric_SC_versus_Oromia_Police_Fc_time_2024-04-20 14:28:22,Ethio_Electric_SC_versus_Oromia_Police_Fc,2024-04-20,14:28:22,Ethio Electric SC,Oromia Police Fc,76',1,0,1.05,8.0,35.0,0.8611428571428571,0.113025,0.025834285714285716
Skövde_AIK_versus_Trelleborgs_FF_time_2024-04-20 14:28:22,Skövde_AIK_versus_Trelleborgs_FF,2024-04-20,14:28:22,Skövde AIK,Trelleborgs FF,72',1,0,1.27,4.0,14.0,0.7101181102362205,0.2254625,0.06441785714285715
FC_Rosengaard_1917_versus_Onsala_BK_time_2024-04-20 14:28:22,FC_Rosengaard_1917_versus_Onsala_BK,2024-04-20,14:28:22,FC Rosengaard 1917,Onsala BK,70',1,1,2.4,1.95,6.0,0.38011666666666666,0.46783589743589743,0.15204666666666666
Pattaya_United_FC_versus_Chanthaburi_time_2024-04-20 14:28:22,Pattaya_United_FC_versus_Chanthaburi,2024-04-20,14:28:22,Pattaya United FC,Chanthaburi,70',1,1,2.4,1.95,5.5,0.37493333333333334,0.46145641025641027,0.1636072727272727
Roea_(F)_versus_Vålerenga_(F)_time_2024-04-20 14:28:22,Roea_(F)_versus_Vålerenga_(F),2024-04-20,14:28:22,Roea (F),Vålerenga (F),69',0,2,70.0,22.0,1.0,0.01348042857142857,0.04289227272727272,0.94363
Istanbulspor_AS_versus_Fatih_Karagümrük_time_2024-04-20 14:28:35,Istanbulspor_AS_versus_Fatih_Karagümrük,2024-04-20,14:28:35,Istanbulspor AS,Fatih Karagümrük,86',1,0,1.35,3.6,15.0,0.6825925925925925,0.2559722222222222,0.06143333333333333
1._FC_Kaiserslautern_versus_SV_Wehen_Wies._time_2024-04-20 14:28:35,1._FC_Kaiserslautern_versus_SV_Wehen_Wies.,2024-04-20,14:28:35,1. FC Kaiserslautern,SV Wehen Wies.,70',1,0,1.27,4.3,15.0,0.7246299212598425,0.2140186046511628,0.061352
Fortuna_Düsseldorf_versus_Greuther_Fürth_time_2024-04-20 14:28:35,Fortuna_Düsseldorf_versus_Greuther_Fürth,2024-04-20,14:28:35,Fortuna Düsseldorf,Greuther Fürth,69',1,0,1.18,5.5,18.0,0.781186440677966,0.1676,0.05121111111111111
VfL_1899_Osnabrück_versus_Eintr._Braunschweig_time_2024-04-20 14:28:35,VfL_1899_Osnabrück_versus_Eintr._Braunschweig,2024-04-20,14:28:35,VfL 1899 Osnabrück,Eintr. Braunschweig,67',0,3,200.0,50.0,1.0,0.00487805,0.0195122,0.97561
Erzgebirge_Aue_versus_SpVgg_Unterhaching_time_2024-04-20 14:28:35,Erzgebirge_Aue_versus_SpVgg_Unterhaching,2024-04-20,14:28:35,Erzgebirge Aue,SpVgg Unterhaching,28',0,0,1.95,3.1,3.8,0.4668102564102564,0.29363870967741934,0.23954736842105265
Hallescher_FC_versus_SC_Verl_time_2024-04-20 14:28:35,Hallescher_FC_versus_SC_Verl,2024-04-20,14:28:35,Hallescher FC,SC Verl,28',0,0,2.2,3.0,3.4,0.4201,0.30807333333333337,0.2718294117647059
VfB_Lübeck_versus_Borussia_Dortmund_II_time_2024-04-20 14:28:35,VfB_Lübeck_versus_Borussia_Dortmund_II,2024-04-20,14:28:35,VfB Lübeck,Borussia Dortmund II,28',0,2,16.0,8.5,1.1,0.057379374999999996,0.10800823529411764,0.8346090909090907
RC_Celta_de_Vigo_versus_UD_Las_Palmas_time_2024-04-20 14:28:35,RC_Celta_de_Vigo_versus_UD_Las_Palmas,2024-04-20,14:28:35,RC Celta de Vigo,UD Las Palmas,28',0,1,3.0,3.4,2.2,0.30807333333333337,0.2718294117647059,0.4201
1860_München_versus_1._FC_Saarbrücken_time_2024-04-20 14:28:35,1860_München_versus_1._FC_Saarbrücken,2024-04-20,14:28:35,1860 München,1. FC Saarbrücken,26',0,1,10.0,5.0,1.27,0.091962,0.183924,0.7241102362204724
Dynamo_Dresden_versus_FC_Viktoria_Köln_time_2024-04-20 14:28:35,Dynamo_Dresden_versus_FC_Viktoria_Köln,2024-04-20,14:28:35,Dynamo Dresden,FC Viktoria Köln,26',0,0,1.35,4.7,8.0,0.6868222222222221,0.1972787234042553,0.11590125
Phrae_United_versus_Ayutthaya_United_time_2024-04-20 14:28:35,Phrae_United_versus_Ayutthaya_United,2024-04-20,14:28:35,Phrae United,Ayutthaya United,90'+6,0,1,250.0,20.0,1.0,0.00379508,0.0474385,0.94877
Bandirmaspor_versus_Tuzlaspor_time_2024-04-20 14:28:35,Bandirmaspor_versus_Tuzlaspor,2024-04-20,14:28:35,Bandirmaspor,Tuzlaspor,89',1,1,5.5,1.25,8.5,0.1653690909090909,0.7276239999999999,0.1070035294117647
Ethio_Electric_SC_versus_Oromia_Police_Fc_time_2024-04-20 14:28:35,Ethio_Electric_SC_versus_Oromia_Police_Fc,2024-04-20,14:28:35,Ethio Electric SC,Oromia Police Fc,76',1,0,1.05,8.0,35.0,0.8611428571428571,0.113025,0.025834285714285716
Skövde_AIK_versus_Trelleborgs_FF_time_2024-04-20 14:28:35,Skövde_AIK_versus_Trelleborgs_FF,2024-04-20,14:28:35,Skövde AIK,Trelleborgs FF,72',1,0,1.27,4.0,14.0,0.7101181102362205,0.2254625,0.06441785714285715
FC_Rosengaard_1917_versus_Onsala_BK_time_2024-04-20 14:28:35,FC_Rosengaard_1917_versus_Onsala_BK,2024-04-20,14:28:35,FC Rosengaard 1917,Onsala BK,71',1,1,2.4,1.95,6.0,0.38011666666666666,0.46783589743589743,0.15204666666666666
Pattaya_United_FC_versus_Chanthaburi_time_2024-04-20 14:28:35,Pattaya_United_FC_versus_Chanthaburi,2024-04-20,14:28:35,Pattaya United FC,Chanthaburi,71',2,1,1.15,5.0,30.0,0.7884347826086958,0.18134,0.030223333333333335
Roea_(F)_versus_Vålerenga_(F)_time_2024-04-20 14:28:35,Roea_(F)_versus_Vålerenga_(F),2024-04-20,14:28:35,Roea (F),Vålerenga (F),70',0,2,70.0,22.0,1.0,0.01348042857142857,0.04289227272727272,0.94363
Istanbulspor_AS_versus_Fatih_Karagümrük_time_2024-04-20 14:28:48,Istanbulspor_AS_versus_Fatih_Karagümrük,2024-04-20,14:28:48,Istanbulspor AS,Fatih Karagümrük,86',1,0,1.35,3.6,15.0,0.6825925925925925,0.2559722222222222,0.06143333333333333
1._FC_Kaiserslautern_versus_SV_Wehen_Wies._time_2024-04-20 14:28:48,1._FC_Kaiserslautern_versus_SV_Wehen_Wies.,2024-04-20,14:28:48,1. FC Kaiserslautern,SV Wehen Wies.,70',1,0,1.27,4.3,15.0,0.7246299212598425,0.2140186046511628,0.061352
Fortuna_Düsseldorf_versus_Greuther_Fürth_time_2024-04-20 14:28:48,Fortuna_Düsseldorf_versus_Greuther_Fürth,2024-04-20,14:28:48,Fortuna Düsseldorf,Greuther Fürth,70',1,0,1.16,5.5,22.0,0.7913706896551724,0.1669072727272727,0.04172681818181818
VfL_1899_Osnabrück_versus_Eintr._Braunschweig_time_2024-04-20 14:28:48,VfL_1899_Osnabrück_versus_Eintr._Braunschweig,2024-04-20,14:28:48,VfL 1899 Osnabrück,Eintr. Braunschweig,67',0,3,200.0,50.0,1.0,0.00487805,0.0195122,0.97561
Erzgebirge_Aue_versus_SpVgg_Unterhaching_time_2024-04-20 14:28:48,Erzgebirge_Aue_versus_SpVgg_Unterhaching,2024-04-20,14:28:48,Erzgebirge Aue,SpVgg Unterhaching,28',0,0,1.95,3.1,3.8,0.4668102564102564,0.29363870967741934,0.23954736842105265
Hallescher_FC_versus_SC_Verl_time_2024-04-20 14:28:48,Hallescher_FC_versus_SC_Verl,2024-04-20,14:28:48,Hallescher FC,SC Verl,28',0,0,2.2,3.0,3.4,0.4201,0.30807333333333337,0.2718294117647059
VfB_Lübeck_versus_Borussia_Dortmund_II_time_2024-04-20 14:28:48,VfB_Lübeck_versus_Borussia_Dortmund_II,2024-04-20,14:28:48,VfB Lübeck,Borussia Dortmund II,28',0,2,16.0,8.5,1.1,0.057379374999999996,0.10800823529411764,0.8346090909090907
RC_Celta_de_Vigo_versus_UD_Las_Palmas_time_2024-04-20 14:28:48,RC_Celta_de_Vigo_versus_UD_Las_Palmas,2024-04-20,14:28:48,RC Celta de Vigo,UD Las Palmas,28',0,1,3.0,3.4,2.2,0.30807333333333337,0.2718294117647059,0.4201
1860_München_versus_1._FC_Saarbrücken_time_2024-04-20 14:28:48,1860_München_versus_1._FC_Saarbrücken,2024-04-20,14:28:48,1860 München,1. FC Saarbrücken,26',0,1,10.0,5.0,1.27,0.091962,0.183924,0.7241102362204724
Dynamo_Dresden_versus_FC_Viktoria_Köln_time_2024-04-20 14:28:48,Dynamo_Dresden_versus_FC_Viktoria_Köln,2024-04-20,14:28:48,Dynamo Dresden,FC Viktoria Köln,26',0,0,1.35,4.7,8.0,0.6868222222222221,0.1972787234042553,0.11590125
Phrae_United_versus_Ayutthaya_United_time_2024-04-20 14:28:48,Phrae_United_versus_Ayutthaya_United,2024-04-20,14:28:48,Phrae United,Ayutthaya United,90'+6,0,1,250.0,25.0,1.0,0.0038314,0.038314,0.95785
Bandirmaspor_versus_Tuzlaspor_time_2024-04-20 14:28:48,Bandirmaspor_versus_Tuzlaspor,2024-04-20,14:28:48,Bandirmaspor,Tuzlaspor,90',1,1,5.5,1.25,8.5,0.1653690909090909,0.7276239999999999,0.1070035294117647
Ethio_Electric_SC_versus_Oromia_Police_Fc_time_2024-04-20 14:28:48,Ethio_Electric_SC_versus_Oromia_Police_Fc,2024-04-20,14:28:48,Ethio Electric SC,Oromia Police Fc,76',1,0,1.05,8.0,35.0,0.8611428571428571,0.113025,0.025834285714285716
